"","taxa","p_raw","FDR","R2","prevalence","direction","maintax"
"392","hMGS.00599",0.0348258706467662,0.0644120247568523,0.0763354977709144,0.653474054529463,"Elevated","Sellimonas intestinalis"
"393","hMGS.00600",0.263681592039801,0.325481622306717,0.0269045078521454,0.240545294635004,"Decreased","UBA7173 sp900545955"
"394","hMGS.00601",0.00497512437810945,9.9601593625498e-06,0.654254386316322,0.147097625329815,"Elevated","Varibaculum cambriense A"
"395","hMGS.00606",0.437810945273632,0.438164294187426,0.0167122935768172,0.0523306948109059,"Decreased","Eubacterium R sp900539325"
"396","hMGS.00608",0.00497512437810945,9.9601593625498e-06,1.0031612053269,0.249780123131047,"Elevated","Lactobacillus paragasseri"
"397","hMGS.00609",0.00497512437810945,0.000141843971631206,0.242999919570832,0.753737906772208,"Elevated","Limiplasma sp900548145"
"398","hMGS.00614",0.0298507462686567,0.0632933333333333,0.0845838001677032,0.244942832014072,"Elevated","UBA6398 sp003150315"
"399","hMGS.00617",0.248756218905473,0.350245189323402,0.0145798817502767,0.521767810026385,"Decreased","Agathobacter sp900552085"
"400","hMGS.00619",0.328358208955224,0.365353411186232,0.0233076136346018,0.142480211081794,"Elevated","Collinsella tanakaei"
"401","hMGS.00620",0.0298507462686567,0.056996353691887,0.0924581885126761,0.175901495162709,"Elevated","Cryptobacteroides sp900545245"
"402","hMGS.00622",0.00995024875621891,0.0481202290076336,0.0992197920778758,0.189313984168865,"Decreased","F23-B02 sp000431075"
"403","hMGS.00624",0.00497512437810945,0.000337552742616034,0.263832641865588,0.336191732629727,"Elevated","Holdemanella sp900556915"
"404","hMGS.00626",0.00497512437810945,0.00836218375499334,0.162325988764438,0.0635444151275286,"Elevated","Phocaeicola sp000434735"
"405","hMGS.00633",0.73134328358209,0.839752424706483,0.00239827745941383,0.119613016710642,"Decreased","Sutterella seckii A"
"406","hMGS.00635",0.00497512437810945,3.28947368421053e-05,0.516939463045638,0.263852242744063,"Elevated","Acidaminococcus intestini"
"407","hMGS.00636",0.00497512437810945,0.0077724795640327,0.11553926995026,0.757915567282322,"Elevated","Alistipes A pullistercoris"
"408","hMGS.00641",0.965174129353234,0.865628153380424,0.00130582151109029,0.349604221635884,"Decreased","Collinsella aerofaciens H"
"409","hMGS.00645",0.0646766169154229,0.0919991687448047,0.0724770182045273,0.117854001759015,"Elevated","Dialister sp900543165"
"410","hMGS.00646",0.00497512437810945,0.000808550185873606,0.203789648569427,0.703825857519789,"Elevated","Evtepia sp004556345"
"411","hMGS.00647",0.0199004975124378,0.0250269978401728,0.0700815971340372,0.988786279683377,"Elevated","Faecalibacterium prausnitzii"
"412","hMGS.00649",0.00497512437810945,9.9601593625498e-06,1.20391026389043,0.753518029903254,"Elevated","Hungatella effluvii"
"413","hMGS.00650",0.00497512437810945,0.000262008733624454,0.25566597947166,0.682937554969217,"Elevated","Merdibacter merdipullorum"
"414","hMGS.00651",0.00497512437810945,0.000839483394833948,0.257842969174507,0.234608619173263,"Elevated","Merdimorpha sp002314265"
"415","hMGS.00657",0.124378109452736,0.20290516631281,0.0405557070075203,0.0980650835532102,"Decreased","CAG-1138 sp000434675"
"416","hMGS.00658",0.154228855721393,0.290243190661479,0.0256713090792452,0.106200527704485,"Decreased","CAG-590 sp000431135"
"417","hMGS.00661",0.597014925373134,0.665481341265549,0.00724895953874637,0.063764291996482,"Decreased","Comamonas kerstersii"
"418","hMGS.00662",0.00497512437810945,9.9601593625498e-06,0.641451903105481,0.990545294635004,"Decreased","Faecalibacterium sp900539885"
"419","hMGS.00664",0.00995024875621891,0.0112227912932138,0.124089917473955,0.55584872471416,"Elevated","Lactobacillus delbrueckii"
"420","hMGS.00665",0.00497512437810945,0.00137152777777778,0.164121103764972,0.79287598944591,"Elevated","Lactococcus lactis"
"421","hMGS.00666",0.0597014925373134,0.128108848864526,0.05098956664073,0.0875109938434477,"Elevated","Parabacteroides sp900549585"
"422","hMGS.00668",0.17910447761194,0.196190817790531,0.0430434192920532,0.381486367634125,"Decreased","Ruminococcus sp900540005"
"423","hMGS.00670",0.0149253731343284,0.0781292517006803,0.0716862161172673,0.0635444151275286,"Elevated","UBA1829 sp900549045"
"424","hMGS.00673",0.00497512437810945,0.00047808764940239,0.287915184424138,0.253298153034301,"Elevated","UMGS1338 sp900550805"
"425","hMGS.00675",0.36318407960199,0.414882953181273,0.0188372342096449,0.0600263852242744,"Elevated","Blautia sp000432195"
"426","hMGS.00677",0.00995024875621891,0.00579059829059829,0.179551081448485,0.386543535620053,"Decreased","CAG-269 sp900555615"
"427","hMGS.00679",0.129353233830846,0.18770652173913,0.0444041856739218,0.189973614775726,"Decreased","Clostridium Q sp000435655"
"428","hMGS.00683",0.0149253731343284,0.00529624277456647,0.180390135701623,0.0828935795954266,"Elevated","Hafnia alvei"
"429","hMGS.00688",0.995024875621891,0.953456457925636,0.000391232292188909,0.0850923482849604,"Decreased","Scybalousia sp900542735"
"430","hMGS.00690",0.283582089552239,0.35573810994441,0.021873520744141,0.278144239226033,"Decreased","UBA11471 sp000434215"
"431","hMGS.00691",0.0895522388059701,0.140253067484663,0.0525472926458375,0.246262093227792,"Decreased","UBA7597 sp900542935"
"432","hMGS.00692",0.487562189054726,0.636343732895457,0.00831382790183258,0.392040457343887,"Decreased","UMGS872 sp900546275"
"433","hMGS.00693",0.0447761194029851,0.0551605504587156,0.0867166929593058,0.431398416886544,"Elevated","UMGS911 sp900545935"
"434","hMGS.00695",0.00497512437810945,0.0169366197183099,0.13200767958428,0.270448548812665,"Elevated","Aphodomorpha intestinavium"
"435","hMGS.00697",0.00497512437810945,9.9601593625498e-06,0.608936609383223,0.631046613896218,"Elevated","Butyricimonas paravirosa"
"436","hMGS.00699",0.00497512437810945,9.9601593625498e-06,0.495836614524609,0.687554969217238,"Elevated","Clostridium AP sp000509125"
"437","hMGS.00700",0.0298507462686567,0.0381995987963892,0.109799946255474,0.0828935795954266,"Elevated","Corynebacterium argentoratense"
"438","hMGS.00701",0.0199004975124378,0.0112227912932138,0.151329417265603,0.279463500439754,"Elevated","Cryptobacteroides sp900544195"
"439","hMGS.00702",0.114427860696517,0.200954415954416,0.0407299087101216,0.0514511873350923,"Decreased","Dialister sp900538805"
"440","hMGS.00703",0.00995024875621891,0.00608603667136812,0.187537201008448,0.10971855760774,"Elevated","Enorma massiliensis"
"441","hMGS.00704",0.00497512437810945,8.08625336927224e-05,0.399822027726997,0.063764291996482,"Elevated","Enterococcus B durans"
"442","hMGS.00705",0.00497512437810945,0.00491266375545852,0.167440933131944,0.0938874230430959,"Elevated","Enterococcus B hirae"
"443","hMGS.00706",0.00497512437810945,0.00425113464447806,0.195667952302912,0.211301671064204,"Elevated","Faecousia sp900544945"
"444","hMGS.00708",0.00497512437810945,0.00444940476190476,0.197132143168358,0.0938874230430959,"Elevated","Merdousia sp900545705"
"445","hMGS.00710",0.00497512437810945,9.9601593625498e-06,0.882874719813541,0.69547053649956,"Elevated","Scatomorpha merdavium"
"446","hMGS.00711",0.0597014925373134,0.109408473221423,0.0435385630349252,0.576956904133685,"Decreased","Senegalimassilia anaerobia"
"447","hMGS.00712",0.00497512437810945,0.0100064935064935,0.118936074559137,0.642260334212841,"Elevated","Spyradocola merdavium"
"448","hMGS.00713",0.81592039800995,0.840326530612245,0.00240108646626193,0.0714599824098505,"Decreased","Stercorousia sp001765415"
"449","hMGS.00716",0.00497512437810945,0.00112989323843416,0.246667356762809,0.305628847845207,"Elevated","UBA737 sp002431945"
"450","hMGS.00717",0.00497512437810945,9.9601593625498e-06,0.373629270321605,0.867414248021108,"Decreased","Ventrimonas sp003478505"
"451","hMGS.00720",0.0895522388059701,0.108433493589744,0.0549263023063127,0.415787159190853,"Decreased","Clostridium Q saccharolyticum A"
"452","hMGS.00721",0.00497512437810945,3.28947368421053e-05,0.384235767422796,0.631486367634125,"Elevated","Clostridium saudiense"
"453","hMGS.00724",0.0248756218905473,0.0238309549945115,0.0992130283509674,0.59542656112577,"Decreased","Eubacterium G sp000435815"
"454","hMGS.00725",0.920398009950249,0.96619892996109,0.000237107804516141,0.440853122251539,"Decreased","Faecousia gallistercoris"
"455","hMGS.00729",0.0447761194029851,0.0604744852282901,0.088410531453922,0.131046613896218,"Elevated","UBA10281 sp900548285"
"456","hMGS.00730",0.00995024875621891,0.000141843971631206,0.209353884792285,0.753737906772208,"Elevated","UMGS1071 sp900542375"
"457","hMGS.00733",0.00497512437810945,1.80505415162455e-05,0.295463091650393,0.865215479331574,"Decreased","Ventrimonas sp003480315"
"458","hMGS.00734",0.208955223880597,0.318286534779834,0.0239583945216307,0.403474054529463,"Decreased","Butyribacter sp000436755"
"459","hMGS.00735",0.00497512437810945,0.00145299145299145,0.232345711222447,0.37401055408971,"Elevated","CAG-1024 sp000432015"
"460","hMGS.00736",0.0149253731343284,0.03861,0.08478068371918,0.561345646437995,"Elevated","CAG-170 sp000436735"
"461","hMGS.00737",0.0149253731343284,0.00885883905013193,0.162810935875228,0.309366754617414,"Elevated","CAG-269 sp900556865"
"462","hMGS.00738",0.293532338308458,0.3537158808933,0.019505987815681,0.509014951627089,"Elevated","CAG-313 sp000433035"
"463","hMGS.00739",0.45273631840796,0.511784492588369,0.013621478777219,0.340369393139842,"Elevated","CAG-465 sp000433755"
"464","hMGS.00740",0.467661691542289,0.599107241569928,0.00962266123985002,0.215699208443272,"Decreased","CAG-582 sp000435515"
"465","hMGS.00743",0.233830845771144,0.282307189542484,0.0227075039435418,0.480211081794195,"Elevated","Collinsella sp902362275"
"466","hMGS.00744",0.621890547263682,0.710031948881789,0.00382898246648479,0.836191732629727,"Decreased","Evtepia gabavorous"
"467","hMGS.00748",0.00497512437810945,0.0132565379825654,0.153037867723851,0.295294635004398,"Decreased","Merdicola sp900552655"
"468","hMGS.00750",0.248756218905473,0.331748273697426,0.0260012062176151,0.351363236587511,"Elevated","Parolsenella catena"
"469","hMGS.00752",0.00497512437810945,9.9601593625498e-06,0.417251125381871,0.77858399296394,"Elevated","Propionibacterium acidifaciens"
"470","hMGS.00755",0.417910447761194,0.475089699074074,0.0156745623752961,0.312884784520668,"Decreased","Succiniclasticum sp900544275"
"471","hMGS.00761",0.0995024875621891,0.119637795275591,0.0308658975590106,0.84806508355321,"Decreased","CAG-170 sp900549635"
"472","hMGS.00762",0.00497512437810945,4.49101796407186e-05,0.400202321996386,0.482849604221636,"Elevated","CAG-272 sp000433515"
"473","hMGS.00765",0.00497512437810945,0.00221581548599671,0.163065619189953,0.816402814423923,"Elevated","Eisenbergiella porci"
"474","hMGS.00767",0.00497512437810945,9.9601593625498e-06,0.814148349002139,0.0875109938434477,"Elevated","Fusobacterium animalis"
"475","hMGS.00769",0.875621890547264,0.858329113924051,0.00198944373560059,0.0635444151275286,"Decreased","MGBC133411 sp900540425"
"476","hMGS.00770",0.00497512437810945,0.000319148936170213,0.259323401192314,0.537379067722076,"Elevated","Negativibacillus faecipullorum"
"477","hMGS.00773",0.945273631840796,0.984483341380975,8.68918933248556e-05,0.244942832014072,"Decreased","Ruminococcus C sp000437175"
"478","hMGS.00774",0.82089552238806,0.899269326683292,0.000958336470545581,0.465039577836412,"Decreased","Schaedlerella glycyrrhizinilytica A"
"479","hMGS.00779",0.383084577114428,0.450736593989393,0.0169697161896897,0.316402814423923,"Decreased","CAG-793 sp000433915"
"480","hMGS.00784",0.00497512437810945,9.9601593625498e-06,0.664135074940176,0.551231310466139,"Elevated","Enterocloster clostridioformis"
"481","hMGS.00787",0.26865671641791,0.308294871794872,0.0255896211710069,0.655892700087951,"Decreased","Oliverpabstia faecicola"
"482","hMGS.00788",0.00497512437810945,0.000453629032258065,0.292987680662799,0.232409850483729,"Elevated","Paratractidigestivibacter sp003150175"
"483","hMGS.00790",0.00497512437810945,9.9601593625498e-06,1.21703310438539,0.306288478452067,"Elevated","Peptoniphilus A harei A"
"484","hMGS.00793",0.0248756218905473,0.0555433789954338,0.0761173472777894,0.131706244503078,"Elevated","Prevotella histicola"
"485","hMGS.00794",0.00497512437810945,0.00783288043478261,0.138649132014313,0.141820580474934,"Elevated","Prevotella salivae"
"486","hMGS.00795",0.203980099502488,0.283500651890482,0.0315856304123603,0.258355321020229,"Elevated","Ruminococcus F champanellensis"
"487","hMGS.00796",0.00497512437810945,9.9601593625498e-06,0.686609080199219,0.806068601583113,"Elevated","Scardovia wiggsiae"
"488","hMGS.00801",0.119402985074627,0.17209499263623,0.0236061649144059,0.864335971855761,"Decreased","UBA3402 sp003478355"
"489","hMGS.00802",0.0746268656716418,0.157714285714286,0.0515426721034455,0.235488126649077,"Elevated","UMGS1590 sp900552455"
"490","hMGS.00805",0.0149253731343284,0.0185526315789474,0.11285731495053,0.649296394019349,"Elevated","Bacteroides faecis"
"491","hMGS.00806",0.129353233830846,0.181421818181818,0.0417353202878269,0.560686015831135,"Decreased","Bacteroides salyersiae"
"492","hMGS.00807",0.00497512437810945,0.000775047258979206,0.115117519420017,0.954485488126649,"Elevated","Blautia A sp900066355"
"493","hMGS.00808",0.00497512437810945,0.00100182149362477,0.244157276512053,0.423482849604222,"Decreased","CAG-269 sp001916055"
"494","hMGS.00809",0.0646766169154229,0.165275297619048,0.0465655607062633,0.0639841688654354,"Decreased","CAG-303 sp900539455"
"495","hMGS.00810",0.00497512437810945,0.00756830601092896,0.152121968892633,0.121152154793316,"Elevated","CAG-488 sp900539465"
"496","hMGS.00811",0.646766169154229,0.723956014838368,0.00546138235370414,0.256596306068602,"Decreased","CAG-492 sp000434335"
"497","hMGS.00812",0.00497512437810945,0.0211417322834646,0.123662264376355,0.0505716798592788,"Elevated","CAG-605 sp000433475"
"498","hMGS.00813",0.203980099502488,0.263998669328011,0.0334401807511531,0.184916446789798,"Decreased","CAG-611 sp900552235"
"499","hMGS.00816",0.00497512437810945,9.9601593625498e-06,0.653006553971048,0.0749780123131047,"Elevated","Citrobacter braakii"
"500","hMGS.00817",0.00497512437810945,9.9601593625498e-06,1.79299487322474,0.539797713280563,"Elevated","Dialister sp900541485"
"501","hMGS.00818",0.00497512437810945,9.9601593625498e-06,0.373842142473314,0.907431838170624,"Elevated","Egerieenecus merdigallinarum"
"502","hMGS.00819",0.00497512437810945,0.00506531204644412,0.187627209869725,0.189973614775726,"Elevated","Enterenecus sp905210385"
"503","hMGS.00820",0.00497512437810945,9.9601593625498e-06,1.38166695379541,0.766270888302551,"Elevated","Enterocloster aldenensis"
"504","hMGS.00821",0.114427860696517,0.196695340501792,0.0312725028004365,0.698768689533861,"Decreased","Eubacterium G sp000434315"
"505","hMGS.00822",0.00497512437810945,0.00109318996415771,0.110127585456921,0.975373790677221,"Decreased","Eubacterium I ramulus"
"506","hMGS.00823",0.00497512437810945,9.9601593625498e-06,0.689667177487102,0.322339489885664,"Elevated","Ezakiella coagulans"
"507","hMGS.00825",0.00497512437810945,0.00139414802065404,0.251071735464217,0.456244503078276,"Elevated","F23-B02 sp900545805"
"508","hMGS.00826",0.0149253731343284,0.0194040862656073,0.134846152871364,0.120932277924362,"Elevated","Holdemanella sp003458715"
"509","hMGS.00828",0.00497512437810945,0.00725895316804408,0.153165974797781,0.735927880386983,"Elevated","Parabacteroides johnsonii"
"510","hMGS.00831",0.0298507462686567,0.051475791433892,0.089595737685091,0.159410729991205,"Elevated","Prevotella sp900546535"
"511","hMGS.00836",0.0199004975124378,0.018601598173516,0.117960531823259,0.443931398416887,"Elevated","UBA11452 sp003526375"
"512","hMGS.00838",0.00497512437810945,0.000141843971631206,0.316523336696712,0.347625329815303,"Elevated","Aphodomorpha sp900540495"
"513","hMGS.00839",0.00497512437810945,0.000738636363636364,0.211416424260269,0.606640281442392,"Elevated","Bacteroides nordii"
"514","hMGS.00840",0.0597014925373134,0.0849538203190596,0.0527422098977467,0.702946350043975,"Decreased","Bacteroides sp900552405"
"515","hMGS.00841",0.00497512437810945,3.28947368421053e-05,0.493482401182447,0.0890501319261214,"Elevated","Caccosoma faecigallinarum"
"516","hMGS.00842",0.422885572139304,0.592294900221729,0.00917337066281001,0.662269129287599,"Decreased","CAG-269 sp000437215"
"517","hMGS.00843",0.0796019900497512,0.109888178913738,0.0602432850570651,0.549692172383465,"Elevated","CAG-317 sp000433535"
"518","hMGS.00844",0.333333333333333,0.446168639053254,0.0169959835811839,0.296394019349164,"Decreased","CAG-557 sp000435275"
"519","hMGS.00846",0.0149253731343284,0.10483078162772,0.0625403780796035,0.052990325417766,"Elevated","CAG-877 sp000433455"
"520","hMGS.00847",0.0248756218905473,0.0419753694581281,0.0462173522759608,0.963500439753738,"Decreased","Choladocola sp003480725"
"521","hMGS.00848",0.00497512437810945,9.9601593625498e-06,1.91226282348586,0.308927000879507,"Elevated","Cloacibacillus evryensis"
"522","hMGS.00850",0.666666666666667,0.735055176037835,0.00488561904503357,0.272867194371152,"Decreased","Faeciplasma sp900553675"
"523","hMGS.00852",0.0597014925373134,0.0731545064377682,0.0730639899364118,0.555408970976253,"Elevated","Lawsonibacter sp900066825"
"524","hMGS.00856",0.283582089552239,0.389832419256551,0.0193260130218818,0.0732189973614776,"Decreased","Onthocola B sp000438075"
"525","hMGS.00857",0.0895522388059701,0.123809897879026,0.0616263749007209,0.191072999120493,"Elevated","Parabacteroides faecavium"
"526","hMGS.00859",0.00497512437810945,1.80505415162455e-05,0.437462122641571,0.248460861917326,"Elevated","Peptostreptococcus stomatis"
"527","hMGS.00860",0.0348258706467662,0.0475311004784689,0.0966281136452117,0.724934036939314,"Elevated","Prevotella rara"
"528","hMGS.00862",0.00497512437810945,1.80505415162455e-05,0.318109747553106,0.661609498680739,"Elevated","Stomatobaculum longum"
"529","hMGS.00864",0.00995024875621891,0.00546109510086455,0.165331725223051,0.39028144239226,"Elevated","UBA11512 sp003522145"
"530","hMGS.00865",0.407960199004975,0.493426191843768,0.0121032515184772,0.462401055408971,"Decreased","UMGS1820 sp900545865"
"531","hMGS.00866",0.00497512437810945,0.000141843971631206,0.28343297712754,0.582233948988566,"Elevated","Victivallis lenta"
"532","hMGS.00868",0.517412935323383,0.647058183795541,0.00735240272386447,0.460202286719437,"Decreased","Agathobacter sp905209075"
"533","hMGS.00869",0.159203980099502,0.173065345080764,0.0493778828774835,0.172603342128408,"Decreased","Bifidobacterium angulatum"
"534","hMGS.00870",0.472636815920398,0.523591709256104,0.0116605447878946,0.119613016710642,"Decreased","Blautia sp900541955"
"535","hMGS.00871",0.706467661691542,0.777827550491973,0.00369731148212331,0.402814423922603,"Decreased","CAG-269 sp900551615"
"536","hMGS.00872",0.18407960199005,0.210355896720167,0.0404813640374062,0.309586631486368,"Decreased","CAG-269 sp905213875"
"537","hMGS.00881",0.0199004975124378,0.0488571428571429,0.0868701980274845,0.198548812664908,"Elevated","Cryptobacteroides sp900541925"
"538","hMGS.00883",0.860696517412935,0.748250392875851,0.00407788071024623,0.149076517150396,"Decreased","Eubacterium R sp900539775"
"539","hMGS.00884",0.840796019900497,0.751992167101828,0.00430289513370033,0.104881266490765,"Decreased","Faecisoma sp000432255"
"540","hMGS.00885",0.00497512437810945,9.9601593625498e-06,0.690492312075047,0.51429199648197,"Elevated","Faecousia sp900544705"
"541","hMGS.00886",0.129353233830846,0.214951321279555,0.0411044843350029,0.10971855760774,"Elevated","Fimimonas sp003537755"
"542","hMGS.00889",0.00497512437810945,0.00783875338753388,0.175299723453094,0.0960861917326297,"Elevated","Merdousia sp900760665"
"543","hMGS.00892",0.00497512437810945,9.9601593625498e-06,1.2568314512676,0.410510114335972,"Elevated","Peptoniphilus A lacrimalis"
"544","hMGS.00893",0.293532338308458,0.359043209876543,0.0239978973223006,0.270228671943712,"Decreased","Phocaeicola merdigallinarum"
"545","hMGS.00895",0.686567164179104,0.787920536635707,0.00356379512221943,0.475593667546174,"Decreased","UBA1394 sp900538575"
"546","hMGS.00896",0.253731343283582,0.301061093247588,0.028148917034461,0.165787159190853,"Elevated","UMGS1781 sp900553365"
"547","hMGS.00897",0.243781094527363,0.322846692111959,0.0253154817638393,0.220096745822339,"Elevated","UMGS1865 sp900547725"
"548","hMGS.00898",0.00497512437810945,0.000270562770562771,0.146315697351532,0.970536499560246,"Elevated","UMGS856 sp900546265"
"549","hMGS.00899",0.0199004975124378,0.0366194331983806,0.091775967122169,0.408531222515391,"Elevated","Victivallis vadensis"
"550","hMGS.00903",0.00497512437810945,0.0266825902335457,0.112533083354571,0.22339489885664,"Elevated","Anaerostipes caccae"
"551","hMGS.00905",0.0298507462686567,0.0427843137254902,0.0631890538420105,0.912708883025506,"Decreased","Blautia A sp900066205"
"552","hMGS.00906",0.278606965174129,0.318628826530612,0.0263046568716846,0.332893579595427,"Decreased","CAG-269 sp900556345"
"553","hMGS.00907",0.432835820895522,0.438164294187426,0.0177089992600357,0.191952506596306,"Decreased","CAG-303 sp000437755"
"554","hMGS.00910",0.601990049751244,0.736170603674541,0.00485479476747532,0.266490765171504,"Decreased","Clostridium sp900539375"
"555","hMGS.00911",0.0149253731343284,0.0493216318785579,0.0922802181288686,0.0556288478452067,"Elevated","Collinsella sp002391315"
"556","hMGS.00916",0.865671641791045,0.596169800884956,0.00883400038477089,0.0635444151275286,"Decreased","Faecimonas intestinavium"
"557","hMGS.00920",0.621890547263682,0.667907667386609,0.00626391107287808,0.524846086191733,"Decreased","Lawsonibacter sp000177015"
"558","hMGS.00921",0.00497512437810945,0.000141843971631206,0.27382954678571,0.674142480211082,"Elevated","Lawsonibacter sp900545895"
"559","hMGS.00923",0.00497512437810945,4.49101796407186e-05,0.422624068716828,0.219217238346526,"Elevated","Merdousia sp000438015"
"560","hMGS.00925",0.00497512437810945,0.000224215246636771,0.331210154096213,0.180738786279683,"Elevated","Odoribacter laneus"
"561","hMGS.00926",0.373134328358209,0.437309976247031,0.0162635517929669,0.0747581354441513,"Decreased","Onthocola B sp900551525"
"562","hMGS.00928",0.00497512437810945,9.9601593625498e-06,1.30620849414888,0.549692172383465,"Elevated","Parvimonas micra"
"563","hMGS.00929",0.00497512437810945,0.00785040431266846,0.156994998413896,0.107080035180299,"Elevated","Pediococcus acidilactici"
"564","hMGS.00934",0.0199004975124378,0.11072625698324,0.0602445646842868,0.0536499560246262,"Elevated","RUG572 sp900547945"
"565","hMGS.00935",0.0149253731343284,0.0288610240334378,0.103686103794579,0.408751099384345,"Elevated","Scatomorpha pullicola"
"566","hMGS.00936",0.26865671641791,0.376767769607843,0.0171061918327737,0.593007915567282,"Decreased","Schaedlerella sp900066545"
"567","hMGS.00940",0.114427860696517,0.161733931240658,0.0237931072709212,0.938654353562005,"Decreased","Ventricola sp900542445"
"568","hMGS.00944",0.45273631840796,0.533170525127047,0.012548593700991,0.137862796833773,"Decreased","Amedibacterium intestinale"
"569","hMGS.00951",0.00497512437810945,0.00135017421602787,0.243185528421262,0.388522427440633,"Elevated","CAG-170 sp900548625"
"570","hMGS.00952",0.0298507462686567,0.0452514506769826,0.0910075076837919,0.496262093227792,"Decreased","CAG-269 sp001916035"
"571","hMGS.00954",0.353233830845771,0.419028110047847,0.0166876627290749,0.0872911169744943,"Decreased","CAG-605 sp000433255"
"572","hMGS.00963",0.0348258706467662,0.114377971473851,0.0567593236863479,0.0765171503957784,"Elevated","Faecenecus gallistercoris"
"573","hMGS.00964",0.73134328358209,0.795203398558187,0.00236785857185316,0.881046613896218,"Decreased","Faecousia sp000435995"
"574","hMGS.00967",0.18407960199005,0.258435828877005,0.00889470087357592,0.983509234828496,"Decreased","Lachnoclostridium B sp900066555"
"575","hMGS.00969",0.00497512437810945,0.00783875338753388,0.148703581034759,0.498460861917326,"Elevated","Limivicinus sp003150355"
"576","hMGS.00970",0.00497512437810945,0.00567857142857143,0.163350733483494,0.117634124890062,"Elevated","Muribaculum sp003150235"
"577","hMGS.00973",0.00497512437810945,9.9601593625498e-06,0.379212167904922,0.483509234828496,"Elevated","Oribacterium sp015258095"
"578","hMGS.00979",0.318407960199005,0.450410029498525,0.016244152436787,0.244283201407212,"Elevated","QALW01 sp003150515"
"579","hMGS.00980",0.00497512437810945,0.000617760617760618,0.281104106671626,0.47339489885664,"Elevated","RUG472 sp900545265"
"580","hMGS.00981",0.114427860696517,0.158328324567994,0.0292486818658106,0.839050131926121,"Elevated","Ruthenibacterium sp018380115"
"581","hMGS.00983",0.00497512437810945,1.80505415162455e-05,0.54763844510141,0.534740545294635,"Elevated","SFHK01 sp004556395"
"582","hMGS.00985",0.00497512437810945,0.000151869158878505,0.329634694004014,0.328715919085312,"Elevated","UBA1206 sp000433115"
"583","hMGS.00986",0.0348258706467662,0.0455101058710298,0.102059886664056,0.103781882145998,"Elevated","UBA636 sp900546285"
"584","hMGS.00989",0.00497512437810945,0.000987202925045704,0.240780911524155,0.321899736147757,"Elevated","Bacteroides intestinalis A"
"585","hMGS.00990",0.805970149253731,0.897839258888332,0.00101681063104938,0.863236587510994,"Decreased","Bacteroides sp902362375"
"586","hMGS.00991",0.00497512437810945,0.000368421052631579,0.289826334354639,0.48636763412489,"Decreased","CAG-269 sp001916065"
"587","hMGS.00992",0.0199004975124378,0.0213932584269663,0.135144480983776,0.102902374670185,"Elevated","CAG-390 sp003523225"
"588","hMGS.00993",0.104477611940299,0.155222473604827,0.0541455823446251,0.119173262972735,"Elevated","CAG-884 sp000433875"
"589","hMGS.00997",0.945273631840796,0.800876156217883,0.00307121627645528,0.0879507475813544,"Decreased","Collinsella sp003479805"
"590","hMGS.00998",0.0597014925373134,0.134144074360961,0.048072586147026,0.11301671064204,"Decreased","Eubacterium R sp900539425"
"591","hMGS.01003",0.00497512437810945,0.00567857142857143,0.14273255292968,0.67919964819701,"Elevated","Intestinibacter sp900540355"
"592","hMGS.01005",0.0149253731343284,0.0158254156769596,0.0440427251752079,0.975813544415128,"Decreased","Limivivens sp900543575"
"593","hMGS.01009",0.194029850746269,0.290776699029126,0.0276673048694573,0.0756376429199648,"Decreased","Muribaculum gordoncarteri"
"594","hMGS.01010",0.0199004975124378,0.0786398305084746,0.0615760796677198,0.158091468777485,"Elevated","Nanogingivalis sp900555945"
"595","hMGS.01011",0.0248756218905473,0.0419753694581281,0.0903190568416405,0.384124890061566,"Elevated","Negativibacillus massiliensis"
"596","hMGS.01014",0.328358208955224,0.402335148215366,0.0178055844280568,0.0784960422163588,"Decreased","Phocaeicola barnesiae"
"597","hMGS.01018",0.00497512437810945,0.00100182149362477,0.247114493027173,0.280782761653474,"Elevated","QALW01 sp900552055"
"598","hMGS.01019",0.00497512437810945,0.0367255297679112,0.097968198542866,0.0765171503957784,"Elevated","Roseburia sp900753715"
"599","hMGS.01021",0.0597014925373134,0.117245862884161,0.0491960318758352,0.192612137203166,"Decreased","SFDB01 sp004558825"
"600","hMGS.01022",0.00497512437810945,0.000531496062992126,0.195229473870696,0.949428320140721,"Elevated","Streptococcus sp001556435"
"601","hMGS.01023",0.502487562189055,0.567612233445567,0.0102751484930604,0.468117854001759,"Decreased","UBA1417 sp900552925"
"602","hMGS.01024",0.661691542288557,0.733331576172905,0.00502502381337039,0.203166226912929,"Decreased","UMGS1279 sp900550315"
"603","hMGS.01025",0.696517412935323,0.723706256627784,0.00532478894744117,0.110817941952507,"Decreased","UMGS1781 sp900554635"
"604","hMGS.01026",0.139303482587065,0.175933382137628,0.0491189030101146,0.271328056288478,"Elevated","UMGS1781 sp900555075"
"605","hMGS.01027",0.447761194029851,0.518992027334852,0.0051322848220704,0.912489006156552,"Decreased","UMGS1975 sp900546685"
"606","hMGS.01028",0.00497512437810945,9.9601593625498e-06,0.686900117869427,0.726693051890941,"Elevated","UMGS973 sp900547295"
"607","hMGS.01029",0.00497512437810945,9.9601593625498e-06,0.785727649059232,0.468997361477573,"Elevated","Porphyromonas hMGS.01029"
"608","hMGS.01031",0.0199004975124378,0.0455101058710298,0.092182386861152,0.0780562884784521,"Elevated","Zag111 sp002102825"
